Date,Asset,Holdings,Cash,Total,Returns
2021-06-29,218.8178860342431,218.8178860342431,9806.517515325248,10025.33540135949,0.00023955246370910288
2021-06-30,218.90984199715928,218.90984199715928,9806.517515325248,10025.427357322407,9.172357755105054e-06
2021-07-01,220.3113219346523,220.3113219346523,9806.517515325248,10026.8288372599,0.000139792538267125
2021-07-02,225.41919303781705,225.41919303781705,9806.517515325248,10031.936708363064,0.000509420394629867
2021-07-05,225.41919303781705,225.41919303781705,9806.517515325248,10031.936708363064,0.0
2021-07-06,225.09352175625597,225.09352175625597,9806.517515325248,10031.611037081504,-3.246345058061095e-05
2021-07-07,227.68765604318685,227.68765604318685,9806.517515325248,10034.205171368434,0.0002585959799816795
2021-07-08,226.2415933658276,226.2415933658276,9806.517515325248,10032.759108691076,-0.00014411332563579737
2021-07-09,225.6209817940268,225.6209817940268,9806.517515325248,10032.138497119275,-6.185851420115185e-05
2021-07-12,224.64448781898358,224.64448781898358,9806.517515325248,10031.16200314423,-9.733657238930604e-05
2021-07-13,227.75801938259426,227.75801938259426,9806.517515325248,10034.275534707842,0.00031038593162335815
2021-07-14,230.7453080862641,230.7453080862641,9806.517515325248,10037.26282341151,0.0002977084587059142
2021-07-15,228.4120532021078,228.4120532021078,9806.517515325248,10034.929568527356,-0.00023245927950732437
2021-07-16,228.60027685410097,228.60027685410097,9806.517515325248,10035.117792179348,1.8756848337186938e-05
2021-07-19,225.51312381272587,225.51312381272587,9806.517515325248,10032.030639137973,-0.0003076349580849458
2021-07-20,227.78240629882993,227.78240629882993,9806.517515325248,10034.299921624077,0.00022620370368997555
2021-07-21,229.66812392465852,229.66812392465852,9806.517515325248,10036.185639249907,0.00018792717384963353
2021-07-22,233.36614202798313,233.36614202798313,9806.517515325248,10039.88365735323,0.00036846848357008355
2021-07-23,236.64624675807428,236.64624675807428,9806.517515325248,10043.163762083323,0.00032670744423324294
2021-07-26,236.1258624839274,236.1258624839274,9806.517515325248,10042.643377809174,-5.181477535132206e-05
2021-07-27,233.3947379499903,233.3947379499903,9806.517515325248,10039.912253275237,-0.0002719527549860379
2021-07-28,232.83122844755226,232.83122844755226,9806.517515325248,10039.3487437728,-5.612693499923438e-05
2021-07-29,232.60986113867335,232.60986113867335,9806.517515325248,10039.12737646392,-2.2049967037585105e-05
2021-07-30,230.4040260734928,230.4040260734928,9806.517515325248,10036.92154139874,-0.00021972378499268697
2021-08-02,230.83498004378995,230.83498004378995,9806.517515325248,10037.352495369038,4.2936867496568e-05
2021-08-03,232.5499373116375,232.5499373116375,9806.517515325248,10039.067452636886,0.00017085753127021874
2021-08-04,232.1578522427626,232.1578522427626,9806.517515325248,10038.67536756801,-3.905592533626212e-05
2021-08-05,235.23176110370142,235.23176110370142,9806.517515325248,10041.749276428949,0.0003062066207331071
2021-08-06,235.21628052997212,235.21628052997212,9806.517515325248,10041.73379585522,-1.5416212159058418e-06
2021-08-09,236.0174343141547,236.0174343141547,9806.517515325248,10042.534949639403,7.978241611161785e-05
2021-08-10,234.69074941047677,234.69074941047677,9806.517515325248,10041.208264735724,-0.00013210657571338658
2021-08-11,235.41218692808252,235.41218692808252,9806.517515325248,10041.92970225333,7.184767993906327e-05
2021-08-12,237.3824542359611,237.3824542359611,9806.517515325248,10043.89996956121,0.00019620405303544253
2021-08-13,239.98772992425666,239.98772992425666,9806.517515325248,10046.505245249504,0.0002593888525563859
2021-08-16,240.22613411860996,240.22613411860996,9806.517515325248,10046.743649443857,2.3730062199023294e-05
2021-08-17,239.28549249130063,239.28549249130063,9806.517515325248,10045.803007816548,-9.362651821620549e-05
2021-08-18,239.24717014150997,239.24717014150997,9806.517515325248,10045.764685466758,-3.814762220666346e-06
2021-08-19,244.35201118662528,244.35201118662528,9806.517515325248,10050.869526511873,0.0005081585329687055
2021-08-20,251.1744905941151,251.1744905941151,9806.517515325248,10057.692005919364,0.0006787949430140383
2021-08-23,250.96349219856276,250.96349219856276,9806.517515325248,10057.481007523811,-2.0978808600302656e-05
2021-08-24,248.29388220436624,248.29388220436624,9806.517515325248,10054.811397529615,-0.0002654352508545399
2021-08-25,247.61296363764717,247.61296363764717,9806.517515325248,10054.130478962894,-6.772067021443284e-05
2021-08-26,244.7751550963827,244.7751550963827,9806.517515325248,10051.29267042163,-0.00028225300509099327
2021-08-27,245.66614949580656,245.66614949580656,9806.517515325248,10052.183664821054,8.864475731029664e-05
2021-08-30,247.9398100007638,247.9398100007638,9806.517515325248,10054.457325326011,0.00022618573046129242
2021-08-31,246.58712539388546,246.58712539388546,9806.517515325248,10053.104640719133,-0.00013453581462530284
2021-09-01,246.26719063677146,246.26719063677146,9806.517515325248,10052.78470596202,-3.182447299088231e-05
2021-09-02,245.07670289116783,245.07670289116783,9806.517515325248,10051.594218216416,-0.00011842367865466663
2021-09-03,244.33449148460204,244.33449148460204,9806.517515325248,10050.85200680985,-7.384016808209548e-05
2021-09-06,244.33449148460204,244.33449148460204,9806.517515325248,10050.85200680985,0.0
2021-09-07,243.58454992975982,243.58454992975982,9806.517515325248,10050.102065255007,-7.461472463576868e-05
2021-09-08,244.2569015368331,244.2569015368331,9806.517515325248,10050.774416862081,6.689997800113368e-05
2021-09-09,242.34923977120164,242.34923977120164,9806.517515325248,10048.86675509645,-0.00018980246561217662
2021-09-10,240.95460148747472,240.95460148747472,9806.517515325248,10047.472116812722,-0.00013878562804314765
2021-09-13,242.28380379236793,242.28380379236793,9806.517515325248,10048.801319117616,0.00013229221135824254
2021-09-14,244.56805810314995,244.56805810314995,9806.517515325248,10051.085573428398,0.00022731609853177126
2021-09-15,248.81834030514395,248.81834030514395,9806.517515325248,10055.335855630392,0.00042286797490120875
2021-09-16,248.8284181334945,248.8284181334945,9806.517515325248,10055.345933458742,1.0022368714945884e-06
2021-09-17,0.0,0.0,10052.075462714607,10052.075462714607,-0.0003252469647267997
2021-09-20,0.0,0.0,10052.075462714607,10052.075462714607,0.0
2021-09-21,0.0,0.0,10052.075462714607,10052.075462714607,0.0
2021-09-22,0.0,0.0,10052.075462714607,10052.075462714607,0.0
2021-09-23,0.0,0.0,10052.075462714607,10052.075462714607,0.0
2021-09-24,0.0,0.0,10052.075462714607,10052.075462714607,0.0
2021-09-27,0.0,0.0,10052.075462714607,10052.075462714607,0.0
2021-09-28,0.0,0.0,10052.075462714607,10052.075462714607,0.0
2021-09-29,0.0,0.0,10052.075462714607,10052.075462714607,0.0
2021-09-30,0.0,0.0,10052.075462714607,10052.075462714607,0.0
2021-10-01,0.0,0.0,10052.075462714607,10052.075462714607,0.0
2021-10-04,0.0,0.0,10052.075462714607,10052.075462714607,0.0
2021-10-05,0.0,0.0,10052.075462714607,10052.075462714607,0.0
2021-10-06,0.0,0.0,10052.075462714607,10052.075462714607,0.0
2021-10-07,0.0,0.0,10052.075462714607,10052.075462714607,0.0
2021-10-08,0.0,0.0,10052.075462714607,10052.075462714607,0.0
2021-10-11,0.0,0.0,10052.075462714607,10052.075462714607,0.0
2021-10-12,0.0,0.0,10052.075462714607,10052.075462714607,0.0
2021-10-13,247.55392053406965,247.55392053406965,9804.521542180537,10052.075462714607,0.0
2021-10-14,251.5046515392169,251.5046515392169,9804.521542180537,10056.026193719754,0.00039302639736438216
2021-10-15,252.89343239608758,252.89343239608758,9804.521542180537,10057.414974576624,0.00013810433963845625
2021-10-18,255.3324410217581,255.3324410217581,9804.521542180537,10059.853983202294,0.0002425085006272365
2021-10-19,255.74227660618817,255.74227660618817,9804.521542180537,10060.263818786725,4.073971502127627e-05
2021-10-20,254.66500929173253,254.66500929173253,9804.521542180537,10059.18655147227,-0.00010708141792892256
2021-10-21,256.93107971589865,256.93107971589865,9804.521542180537,10061.452621896435,0.0002252737249248682
2021-10-22,256.260671586594,256.260671586594,9804.521542180537,10060.78221376713,-6.66313458401735e-05
2021-10-25,255.08327360966055,255.08327360966055,9804.521542180537,10059.604815790197,-0.00011702847272865302
2021-10-26,257.34990889681995,257.34990889681995,9804.521542180537,10061.871451077357,0.00022532050996693087
2021-10-27,268.49942719449876,268.49942719449876,9804.521542180537,10073.020969375035,0.0011080958797664575
2021-10-28,269.4360139456983,269.4360139456983,9804.521542180537,10073.957556126235,9.297972813193667e-05
2021-10-29,273.5066388148624,273.5066388148624,9804.521542180537,10078.0281809954,0.00040407405396392093
2021-11-01,274.63442443872526,274.63442443872526,9804.521542180537,10079.155966619262,0.00011190538502270364
2021-11-02,276.7423606447194,276.7423606447194,9804.521542180537,10081.263902825256,0.00020913816722112344
2021-11-03,277.9478216682003,277.9478216682003,9804.521542180537,10082.469363848737,0.00011957439415333226
2021-11-04,279.1030589291993,279.1030589291993,9804.521542180537,10083.624601109736,0.00011457880200871351
2021-11-05,280.2451186537547,280.2451186537547,9804.521542180537,10084.766660834292,0.00011325884984159096
2021-11-08,280.6926225927019,280.6926225927019,9804.521542180537,10085.214164773239,4.437424820991076e-05
2021-11-09,279.2792349553687,279.2792349553687,9804.521542180537,10083.800777135906,-0.00014014453379374014
2021-11-10,274.90234593221993,274.90234593221993,9804.521542180537,10079.423888112757,-0.000434051516871814
2021-11-11,278.8932807243017,278.8932807243017,9804.521542180537,10083.414822904839,0.00039594870067816146
2021-11-12,283.358718203456,283.358718203456,9804.521542180537,10087.880260383992,0.00044284972477881546
2021-11-15,283.0383871555905,283.0383871555905,9804.521542180537,10087.559929336127,-3.1754049373833304e-05
2021-11-16,287.8265939638756,287.8265939638756,9804.521542180537,10092.348136144412,0.00047466452163136275
2021-11-17,289.1742918949518,289.1742918949518,9804.521542180537,10093.695834075488,0.00013353660742732032
2021-11-18,291.0076622930271,291.0076622930271,9804.521542180537,10095.529204473563,0.00018163519371028336
2021-11-19,291.3610590364324,291.3610590364324,9804.521542180537,10095.88260121697,3.500527176436563e-05
2021-11-22,290.9476361312787,290.9476361312787,9804.521542180537,10095.469178311816,-4.0949654575461736e-05
2021-11-23,289.9707397041226,289.9707397041226,9804.521542180537,10094.492281884659,-9.676582731343863e-05
2021-11-24,290.09645870296055,290.09645870296055,9804.521542180537,10094.618000883498,1.2454217144242108e-05
2021-11-25,290.09645870296055,290.09645870296055,9804.521542180537,10094.618000883498,0.0
2021-11-26,283.92218918424555,283.92218918424555,9804.521542180537,10088.443731364783,-0.0006116397389356321
2021-11-29,287.76271094837256,287.76271094837256,9804.521542180537,10092.28425312891,0.0003806852539789407
2021-11-30,282.593175872966,282.593175872966,9804.521542180537,10087.114718053503,-0.0005122264638754981
2021-12-01,281.23941158200677,281.23941158200677,9804.521542180537,10085.760953762543,-0.00013420728610691324
2021-12-02,281.00394355303956,281.00394355303956,9804.521542180537,10085.525485733577,-2.3346580396488292e-05
2021-12-03,275.8018116824873,275.8018116824873,9804.521542180537,10080.323353863025,-0.0005158017673854154
2021-12-06,0.0,0.0,10083.07323147628,10083.07323147628,0.00027279656780088146
2021-12-07,0.0,0.0,10083.07323147628,10083.07323147628,0.0
2021-12-08,0.0,0.0,10083.07323147628,10083.07323147628,0.0
2021-12-09,0.0,0.0,10083.07323147628,10083.07323147628,0.0
2021-12-10,292.8115175834946,292.8115175834946,9790.261713892785,10083.073231476279,-2.220446049250313e-16
2021-12-13,289.6523021156798,289.6523021156798,9790.261713892785,10079.914016008464,-0.00031331870703388276
2021-12-14,280.86953534668106,280.86953534668106,9790.261713892785,10071.131249239466,-0.0008713136595261961
2021-12-15,286.88100636089206,286.88100636089206,9790.261713892785,10077.142720253678,0.0005969012681337205
2021-12-16,277.7951408322445,277.7951408322445,9790.261713892785,10068.05685472503,-0.0009016311250993336
2021-12-17,0.0,0.0,10066.056615471674,10066.056615471674,-0.0001986718273662147
2021-12-20,0.0,0.0,10066.056615471674,10066.056615471674,0.0
2021-12-21,0.0,0.0,10066.056615471674,10066.056615471674,0.0
2021-12-22,0.0,0.0,10066.056615471674,10066.056615471674,0.0
2021-12-23,0.0,0.0,10066.056615471674,10066.056615471674,0.0
2021-12-24,0.0,0.0,10066.056615471674,10066.056615471674,0.0
2021-12-27,0.0,0.0,10066.056615471674,10066.056615471674,0.0
2021-12-28,0.0,0.0,10066.056615471674,10066.056615471674,0.0
2021-12-29,0.0,0.0,10066.056615471674,10066.056615471674,0.0
2021-12-30,0.0,0.0,10066.056615471674,10066.056615471674,0.0
2021-12-31,286.68929009543245,286.68929009543245,9779.36732537624,10066.056615471673,-2.220446049250313e-16
2022-01-03,284.1358404879952,284.1358404879952,9779.36732537624,10063.503165864237,-0.0002536693071556462
2022-01-04,281.02338632698417,281.02338632698417,9779.36732537624,10060.390711703225,-0.00030928138141483874
2022-01-05,0.0,0.0,10050.048731353027,10050.048731353027,-0.0010279899306662177
2022-01-06,0.0,0.0,10050.048731353027,10050.048731353027,0.0
2022-01-07,0.0,0.0,10050.048731353027,10050.048731353027,0.0
2022-01-10,0.0,0.0,10050.048731353027,10050.048731353027,0.0
2022-01-11,0.0,0.0,10050.048731353027,10050.048731353027,0.0
2022-01-12,0.0,0.0,10050.048731353027,10050.048731353027,0.0
2022-01-13,0.0,0.0,10050.048731353027,10050.048731353027,0.0
2022-01-14,0.0,0.0,10050.048731353027,10050.048731353027,0.0
2022-01-17,0.0,0.0,10050.048731353027,10050.048731353027,0.0
2022-01-18,0.0,0.0,10050.048731353027,10050.048731353027,0.0
2022-01-19,0.0,0.0,10050.048731353027,10050.048731353027,0.0
2022-01-20,0.0,0.0,10050.048731353027,10050.048731353027,0.0
2022-01-21,0.0,0.0,10050.048731353027,10050.048731353027,0.0
2022-01-24,0.0,0.0,10050.048731353027,10050.048731353027,0.0
2022-01-25,0.0,0.0,10050.048731353027,10050.048731353027,0.0
2022-01-26,0.0,0.0,10050.048731353027,10050.048731353027,0.0
2022-01-27,0.0,0.0,10050.048731353027,10050.048731353027,0.0
2022-01-28,0.0,0.0,10050.048731353027,10050.048731353027,0.0
2022-01-31,0.0,0.0,10050.048731353027,10050.048731353027,0.0
2022-02-01,0.0,0.0,10050.048731353027,10050.048731353027,0.0
2022-02-02,0.0,0.0,10050.048731353027,10050.048731353027,0.0
2022-02-03,0.0,0.0,10050.048731353027,10050.048731353027,0.0
2022-02-04,0.0,0.0,10050.048731353027,10050.048731353027,0.0
2022-02-07,0.0,0.0,10050.048731353027,10050.048731353027,0.0
2022-02-08,0.0,0.0,10050.048731353027,10050.048731353027,0.0
2022-02-09,263.0495297441803,263.0495297441803,9786.999201608845,10050.048731353025,-2.220446049250313e-16
2022-02-10,255.58018538018783,255.58018538018783,9786.999201608845,10042.579386989033,-0.0007432147409086598
2022-02-11,249.50717964017892,249.50717964017892,9786.999201608845,10036.506381249024,-0.0006047256890870933
2022-02-14,250.5812439471303,250.5812439471303,9786.999201608845,10037.580445555976,0.00010701575490035253
2022-02-15,0.0,0.0,10043.552339954058,10043.552339954058,0.0005949535777545201
2022-02-16,0.0,0.0,10043.552339954058,10043.552339954058,0.0
2022-02-17,0.0,0.0,10043.552339954058,10043.552339954058,0.0
2022-02-18,0.0,0.0,10043.552339954058,10043.552339954058,0.0
2022-02-21,0.0,0.0,10043.552339954058,10043.552339954058,0.0
2022-02-22,0.0,0.0,10043.552339954058,10043.552339954058,0.0
2022-02-23,0.0,0.0,10043.552339954058,10043.552339954058,0.0
2022-02-24,0.0,0.0,10043.552339954058,10043.552339954058,0.0
2022-02-25,0.0,0.0,10043.552339954058,10043.552339954058,0.0
2022-02-28,0.0,0.0,10043.552339954058,10043.552339954058,0.0
2022-03-01,0.0,0.0,10043.552339954058,10043.552339954058,0.0
2022-03-02,0.0,0.0,10043.552339954058,10043.552339954058,0.0
2022-03-03,0.0,0.0,10043.552339954058,10043.552339954058,0.0
2022-03-04,0.0,0.0,10043.552339954058,10043.552339954058,0.0
2022-03-07,0.0,0.0,10043.552339954058,10043.552339954058,0.0
2022-03-08,0.0,0.0,10043.552339954058,10043.552339954058,0.0
2022-03-09,0.0,0.0,10043.552339954058,10043.552339954058,0.0
2022-03-10,249.48262993491184,249.48262993491184,9794.069710019146,10043.552339954058,0.0
2022-03-11,245.99074332033865,245.99074332033865,9794.069710019146,10040.060453339485,-0.00034767445783912
2022-03-14,244.62099455394008,244.62099455394008,9794.069710019146,10038.690704573086,-0.00013642833853100278
2022-03-15,0.0,0.0,10047.90961792144,10047.90961792144,0.0009183382195603329
2022-03-16,259.61919974300594,259.61919974300594,9788.290418178432,10047.909617921438,-2.220446049250313e-16
2022-03-17,259.1089182799788,259.1089182799788,9788.290418178432,10047.399336458411,-5.078483808373946e-05
2022-03-18,261.8389257982348,261.8389257982348,9788.290418178432,10050.129343976667,0.00027171285094129694
2022-03-21,262.0633428303068,262.0633428303068,9788.290418178432,10050.353761008739,2.232976555727184e-05
2022-03-22,266.98223073705293,266.98223073705293,9788.290418178432,10055.272648915485,0.0004894243549744548
2022-03-23,262.6711142271751,262.6711142271751,9788.290418178432,10050.961532405607,-0.0004287418810411392
2022-03-24,267.2821227110986,267.2821227110986,9788.290418178432,10055.57254088953,0.0004587629222394529
2022-03-25,266.83362813767394,266.83362813767394,9788.290418178432,10055.124046316107,-4.4601594946458434e-05
2022-03-28,273.69025554808485,273.69025554808485,9788.290418178432,10061.980673726517,0.000681903811313278
2022-03-29,277.5371013577518,277.5371013577518,9788.290418178432,10065.827519536184,0.00038231496704344003
2022-03-30,273.7412211510497,273.7412211510497,9788.290418178432,10062.031639329482,-0.0003771056278617513
2022-03-31,267.20655808158426,267.20655808158426,9788.290418178432,10055.496976260016,-0.000649437738192371
2022-04-01,270.3357146786874,270.3357146786874,9788.290418178432,10058.62613285712,0.0003111886567608302
2022-04-04,275.8093166256831,275.8093166256831,9788.290418178432,10064.099734804116,0.0005441699367985109
2022-04-05,273.9991993241827,273.9991993241827,9788.290418178432,10062.289617502614,-0.0001798588397571299
2022-04-06,265.6496468075837,265.6496468075837,9788.290418178432,10053.940064986016,-0.0008297865430224594
2022-04-07,267.50945712691833,267.50945712691833,9788.290418178432,10055.79987530535,0.00018498323118221194
2022-04-08,264.4139586523678,264.4139586523678,9788.290418178432,10052.7043768308,-0.0003078321479083046
2022-04-11,253.51857368698018,253.51857368698018,9788.290418178432,10041.808991865413,-0.00108382625778769
2022-04-12,250.8356424602311,250.8356424602311,9788.290418178432,10039.126060638664,-0.0002671760863927064
2022-04-13,257.0043380993296,257.0043380993296,9788.290418178432,10045.294756277763,0.0006144654028485963
2022-04-14,248.42746549637036,248.42746549637036,9788.290418178432,10036.717883674803,-0.0008538199038510275
2022-04-18,250.91241756813702,250.91241756813702,9788.290418178432,10039.20283574657,0.000247586123329091
2022-04-19,0.0,0.0,10044.270435026392,10044.270435026392,0.0005047810431499933
2022-04-20,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-04-21,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-04-22,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-04-25,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-04-26,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-04-27,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-04-28,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-04-29,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-05-02,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-05-03,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-05-04,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-05-05,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-05-06,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-05-09,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-05-10,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-05-11,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-05-12,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-05-13,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-05-16,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-05-17,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-05-18,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-05-19,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-05-20,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-05-23,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-05-24,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-05-25,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-05-26,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-05-27,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-05-30,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-05-31,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-06-01,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-06-02,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-06-03,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-06-06,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-06-07,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-06-08,0.0,0.0,10044.270435026392,10044.270435026392,0.0
2022-06-09,239.55616676046813,239.55616676046813,9804.714268265923,10044.270435026392,0.0
2022-06-10,0.0,0.0,10035.716863114283,10035.716863114283,-0.0008515871777288186
2022-06-13,0.0,0.0,10035.716863114283,10035.716863114283,0.0
2022-06-14,0.0,0.0,10035.716863114283,10035.716863114283,0.0
2022-06-15,0.0,0.0,10035.716863114283,10035.716863114283,0.0
2022-06-16,0.0,0.0,10035.716863114283,10035.716863114283,0.0
2022-06-17,0.0,0.0,10035.716863114283,10035.716863114283,0.0
2022-06-20,0.0,0.0,10035.716863114283,10035.716863114283,0.0
2022-06-21,0.0,0.0,10035.716863114283,10035.716863114283,0.0
2022-06-22,0.0,0.0,10035.716863114283,10035.716863114283,0.0
2022-06-23,0.0,0.0,10035.716863114283,10035.716863114283,0.0
2022-06-24,246.7364787320259,246.7364787320259,9788.980384382257,10035.716863114283,0.0
2022-06-27,243.0832210471805,243.0832210471805,9788.980384382257,10032.063605429437,-0.0003640255832917383
2022-06-28,235.03725720054146,235.03725720054146,9788.980384382257,10024.0176415828,-0.000802024803977841
2022-06-29,239.80087247204565,239.80087247204565,9788.980384382257,10028.781256854303,0.0004752201604019124
2022-06-30,238.3837276549439,238.3837276549439,9788.980384382257,10027.364112037201,-0.0001413077801585283
2022-07-01,240.22133242950844,240.22133242950844,9788.980384382257,10029.201716811765,0.00018325900546067864
2022-07-04,240.22133242950844,240.22133242950844,9788.980384382257,10029.201716811765,0.0
2022-07-05,244.2848289035032,244.2848289035032,9788.980384382257,10033.26521328576,0.0004051664916842057
